customer_id,merchant_id,amount,is_fraudulent,card_type,purchase_category,customer_age
1093.0,2021.0,7044.55,0,Discover,Travel,59.0
1034.0,2009.0,4457.4,1,American Express,Groceries,62.0
1022.0,2036.0,3896.76,0,American Express,Groceries,28.0
1048.0,2074.0,6870.51,1,MasterCard,Online Shopping,41.0
1017.0,2047.0,1779.7,0,Visa,Travel,19.0
1096.0,2046.0,6342.12,0,American Express,Gas Station,42.0
1100.0,2012.0,4067.17,1,MasterCard,Groceries,68.0
1035.0,2010.0,6213.62,1,Discover,Gas Station,50.0
1094.0,2023.0,9194.58,0,American Express,Groceries,29.0
1016.0,2091.0,3158.12,1,Discover,Travel,25.0
1099.0,2099.0,9199.97,1,MasterCard,Gas Station,64.0
1004.0,2059.0,2687.81,1,Discover,Retail,26.0
1043.0,2034.0,9405.56,1,MasterCard,Groceries,18.0
1055.0,2061.0,6829.05,1,American Express,Restaurant,32.0
1035.0,2033.0,9982.13,1,Visa,Groceries,41.0
1068.0,2098.0,8930.76,0,Discover,Groceries,50.0
1009.0,2057.0,6671.95,1,Visa,Restaurant,25.0
1034.0,2084.0,1830.59,0,American Express,Restaurant,67.0
1092.0,2018.0,9012.16,1,Visa,Gas Station,33.0
1074.0,2016.0,7851.49,0,MasterCard,Gas Station,67.0
1081.0,2073.0,9001.98,1,Visa,Gas Station,57.0
1010.0,2063.0,3579.87,0,Discover,Retail,58.0
1064.0,2006.0,9620.17,0,Discover,Online Shopping,60.0
1059.0,2047.0,115.65,1,Discover,Online Shopping,46.0
1066.0,2037.0,8600.72,0,MasterCard,Gas Station,57.0
1047.0,2052.0,7597.87,1,Visa,Travel,60.0
1008.0,2053.0,6999.36,1,MasterCard,Travel,39.0
1064.0,2080.0,517.23,1,Visa,Online Shopping,23.0
1073.0,2088.0,3201.88,0,American Express,Restaurant,57.0
1022.0,2017.0,3379.23,0,Discover,Online Shopping,68.0
1048.0,2057.0,8629.61,0,MasterCard,Online Shopping,61.0
1021.0,2047.0,9305.71,0,Discover,Online Shopping,45.0
1033.0,2066.0,9065.99,0,Visa,Restaurant,58.0
1099.0,2080.0,3476.77,0,MasterCard,Restaurant,29.0
1014.0,2041.0,7981.5,0,Discover,Groceries,62.0
1074.0,2048.0,6866.99,0,American Express,Gas Station,34.0
1087.0,2011.0,5886.12,1,MasterCard,Restaurant,41.0
1093.0,2088.0,4407.14,0,Discover,Gas Station,27.0
1015.0,2053.0,8907.06,1,MasterCard,Groceries,34.0
1030.0,2065.0,3404.45,1,Visa,Gas Station,20.0
1095.0,2058.0,4386.24,1,American Express,Gas Station,41.0
1066.0,2034.0,447.82,1,MasterCard,Retail,41.0
1001.0,2088.0,8349.19,0,American Express,Restaurant,50.0
1006.0,2006.0,1007.93,0,Visa,Online Shopping,54.0
1002.0,2080.0,4434.99,1,MasterCard,Groceries,47.0
1032.0,2083.0,1920.72,0,Discover,Retail,29.0
1006.0,2008.0,1300.06,1,Visa,Groceries,32.0
1061.0,2095.0,5953.65,0,Discover,Travel,70.0
1047.0,2032.0,504.68,1,MasterCard,Restaurant,66.0
1050.0,2090.0,3545.12,0,Visa,Restaurant,41.0
1020.0,2072.0,7434.2,0,Discover,Travel,56.0
1023.0,2002.0,6743.97,0,MasterCard,Groceries,22.0
1005.0,2020.0,6442.69,1,Visa,Restaurant,68.0
1071.0,2014.0,9135.42,0,American Express,Online Shopping,54.0
1092.0,2038.0,6667.61,1,MasterCard,Restaurant,60.0
1095.0,2049.0,8294.04,1,Visa,Gas Station,57.0
1084.0,2021.0,490.96,1,Discover,Travel,50.0
1054.0,2073.0,9825.85,0,American Express,Travel,69.0
1029.0,2052.0,2885.58,0,MasterCard,Retail,51.0
1042.0,2010.0,6778.61,0,Discover,Retail,38.0
1032.0,2029.0,2170.16,0,Visa,Online Shopping,67.0
1054.0,2050.0,3047.58,0,Discover,Retail,40.0
1093.0,2060.0,7216.46,1,Discover,Travel,28.0
1041.0,2086.0,2040.6,1,MasterCard,Gas Station,28.0
1035.0,2012.0,8973.65,1,MasterCard,Restaurant,56.0
1010.0,2045.0,1193.99,1,Discover,Travel,27.0
1074.0,2060.0,2781.57,0,Discover,Online Shopping,57.0
1048.0,2060.0,1269.3,1,American Express,Gas Station,46.0
1016.0,2083.0,324.01,0,Discover,Travel,48.0
1065.0,2069.0,2152.98,1,Visa,Retail,68.0
1087.0,2060.0,465.62,0,Discover,Gas Station,20.0
1007.0,2014.0,6119.63,1,Discover,Groceries,29.0
1023.0,2011.0,9723.32,0,Discover,Groceries,41.0
1029.0,2024.0,2849.27,1,American Express,Groceries,58.0
1067.0,2094.0,729.37,1,American Express,Groceries,55.0
1006.0,2014.0,3005.92,1,American Express,Travel,68.0
1052.0,2051.0,6138.17,1,Discover,Travel,53.0
1009.0,2099.0,947.01,1,MasterCard,Restaurant,36.0
1060.0,2056.0,2221.6,1,American Express,Travel,40.0
1037.0,2026.0,6542.87,0,American Express,Restaurant,53.0
1100.0,2052.0,8806.2,0,Visa,Travel,69.0
1040.0,2043.0,6169.83,0,Visa,Gas Station,38.0
1042.0,2009.0,1750.88,0,American Express,Restaurant,38.0
1012.0,2041.0,5458.98,1,Discover,Restaurant,36.0
1071.0,2044.0,3467.62,0,Discover,Online Shopping,26.0
1059.0,2078.0,7502.93,1,MasterCard,Travel,28.0
1002.0,2063.0,9093.93,1,American Express,Restaurant,20.0
1048.0,2028.0,6863.39,0,Visa,Gas Station,38.0
1026.0,2090.0,3411.27,0,American Express,Restaurant,36.0
1038.0,2095.0,466.59,0,Visa,Gas Station,64.0
1073.0,2061.0,3885.34,1,MasterCard,Restaurant,50.0
1039.0,2015.0,342.24,0,American Express,Travel,64.0
1095.0,2036.0,4081.5,1,Visa,Online Shopping,46.0
1080.0,2059.0,4874.06,0,Visa,Gas Station,29.0
1032.0,2005.0,9406.3,1,American Express,Travel,68.0
1060.0,2070.0,140.35,1,American Express,Restaurant,68.0
1048.0,2020.0,202.02,0,Discover,Restaurant,54.0
1076.0,2061.0,5716.22,0,MasterCard,Restaurant,25.0
1064.0,2019.0,9429.62,0,MasterCard,Retail,29.0
1099.0,2082.0,9089.24,0,American Express,Travel,56.0
1100.0,2028.0,5479.51,0,Discover,Restaurant,50.0
1026.0,2041.0,746.14,0,American Express,Groceries,60.0
1094.0,2073.0,3874.71,1,American Express,Retail,62.0
1070.0,2005.0,4397.93,1,Discover,Travel,61.0
1098.0,2077.0,2635.05,0,MasterCard,Restaurant,54.0
1032.0,2100.0,7785.16,1,Visa,Online Shopping,43.0
1020.0,2049.0,8955.43,0,Visa,Groceries,46.0
1001.0,2008.0,9961.2,0,MasterCard,Gas Station,33.0
1053.0,2047.0,5014.53,1,American Express,Travel,33.0
1004.0,2056.0,6946.94,0,Visa,Gas Station,59.0
1030.0,2061.0,1261.81,1,Visa,Retail,41.0
1070.0,2028.0,8898.74,0,American Express,Restaurant,61.0
1045.0,2007.0,2185.86,0,Visa,Groceries,61.0
1082.0,2028.0,1946.52,1,American Express,Online Shopping,33.0
1089.0,2003.0,8484.3,1,Visa,Travel,47.0
1002.0,2098.0,3074.5,0,Discover,Retail,19.0
1043.0,2088.0,6991.9,0,American Express,Online Shopping,58.0
1001.0,2055.0,9865.64,0,MasterCard,Retail,45.0
1098.0,2035.0,8620.26,0,Visa,Groceries,65.0
1085.0,2033.0,214.91,1,Discover,Groceries,31.0
1049.0,2082.0,3932.38,1,Discover,Gas Station,27.0
1095.0,2023.0,4590.18,0,Visa,Retail,31.0
1094.0,2011.0,7590.04,1,Visa,Restaurant,21.0
1040.0,2019.0,8466.65,1,Discover,Groceries,18.0
1014.0,2009.0,3348.4,1,Visa,Gas Station,58.0
1027.0,2036.0,90.42,0,Visa,Groceries,22.0
1068.0,2052.0,1615.19,1,American Express,Online Shopping,46.0
1031.0,2011.0,3485.91,0,American Express,Online Shopping,23.0
1054.0,2039.0,120.43,0,Discover,Restaurant,56.0
1063.0,2092.0,4937.37,0,Discover,Travel,65.0
1008.0,2058.0,9853.83,1,Visa,Online Shopping,40.0
1019.0,2054.0,3137.9,0,MasterCard,Retail,40.0
1092.0,2068.0,1308.78,1,American Express,Groceries,48.0
1036.0,2028.0,3917.72,0,Visa,Groceries,68.0
1012.0,2086.0,2865.83,0,American Express,Travel,45.0
1006.0,2034.0,4599.19,0,Discover,Gas Station,30.0
1030.0,2024.0,2555.16,0,American Express,Restaurant,26.0
1067.0,2007.0,5825.31,0,Visa,Restaurant,56.0
1053.0,2012.0,6281.09,0,Visa,Restaurant,41.0
1090.0,2055.0,6618.3,1,Visa,Restaurant,59.0
1048.0,2044.0,5731.09,0,American Express,Travel,25.0
1059.0,2097.0,7793.19,1,American Express,Travel,43.0
1096.0,2039.0,2196.16,0,American Express,Groceries,44.0
1011.0,2022.0,2221.01,0,Visa,Restaurant,26.0
1075.0,2026.0,3316.99,0,MasterCard,Travel,22.0
1013.0,2045.0,961.54,1,MasterCard,Gas Station,40.0
1065.0,2054.0,162.18,0,Discover,Retail,62.0
1018.0,2062.0,7876.67,1,Visa,Groceries,45.0
1082.0,2061.0,5717.46,0,Discover,Online Shopping,58.0
1051.0,2069.0,6435.08,1,Visa,Groceries,48.0
1010.0,2089.0,8924.55,1,Discover,Retail,35.0
1076.0,2021.0,8390.91,1,American Express,Online Shopping,68.0
1073.0,2090.0,473.48,0,American Express,Online Shopping,53.0
1008.0,2056.0,2450.41,1,MasterCard,Online Shopping,65.0
1056.0,2046.0,6375.7,1,American Express,Travel,42.0
1085.0,2089.0,9591.16,0,Discover,Travel,31.0
1017.0,2074.0,5562.3,1,American Express,Groceries,49.0
1031.0,2050.0,4145.91,0,Visa,Retail,36.0
1038.0,2002.0,2540.24,1,MasterCard,Gas Station,70.0
1034.0,2072.0,149.31,1,Discover,Travel,49.0
1041.0,2077.0,8865.12,0,MasterCard,Online Shopping,21.0
1051.0,2026.0,1175.32,1,MasterCard,Gas Station,33.0
1090.0,2010.0,3846.42,1,Discover,Retail,59.0
1095.0,2093.0,4446.28,0,American Express,Groceries,19.0
1042.0,2086.0,7947.84,0,Discover,Gas Station,31.0
1041.0,2075.0,6166.5,0,MasterCard,Gas Station,44.0
1058.0,2079.0,74.89,0,MasterCard,Travel,43.0
1035.0,2019.0,8964.88,0,American Express,Groceries,33.0
1030.0,2042.0,3351.77,1,American Express,Restaurant,51.0
1010.0,2086.0,9753.01,1,American Express,Online Shopping,45.0
1026.0,2094.0,9121.83,1,Visa,Gas Station,60.0
1018.0,2096.0,3347.49,1,Discover,Online Shopping,63.0
1100.0,2095.0,8765.81,1,Visa,Groceries,21.0
1099.0,2094.0,5630.1,1,MasterCard,Retail,26.0
1075.0,2041.0,7901.64,0,MasterCard,Travel,42.0
1014.0,2002.0,5434.87,0,American Express,Online Shopping,58.0
1020.0,2020.0,3239.54,1,Visa,Restaurant,50.0
1014.0,2059.0,5660.28,1,American Express,Groceries,47.0
1022.0,2019.0,1868.82,1,MasterCard,Gas Station,70.0
1058.0,2064.0,1718.21,1,American Express,Retail,25.0
1060.0,2041.0,7372.1,0,American Express,Gas Station,61.0
1041.0,2015.0,7712.95,1,Discover,Retail,47.0
1053.0,2087.0,3123.73,1,Discover,Travel,39.0
1016.0,2053.0,3958.46,0,MasterCard,Travel,50.0
1069.0,2034.0,2317.14,0,Visa,Gas Station,34.0
1046.0,2067.0,8433.21,0,Visa,Groceries,19.0
1099.0,2093.0,4196.61,1,Visa,Gas Station,39.0
1027.0,2001.0,8043.03,1,American Express,Groceries,32.0
1058.0,2058.0,1800.02,1,American Express,Gas Station,66.0
1040.0,2017.0,94.63,1,MasterCard,Travel,22.0
1060.0,2082.0,6945.21,0,Visa,Gas Station,52.0
1034.0,2058.0,4581.16,0,American Express,Retail,58.0
1016.0,2082.0,3543.69,0,Discover,Gas Station,53.0
1012.0,2075.0,1873.52,0,Discover,Travel,44.0
1021.0,2013.0,2565.79,0,MasterCard,Groceries,39.0
1088.0,2005.0,9833.2,1,American Express,Travel,52.0
1039.0,2028.0,8900.38,1,Visa,Restaurant,38.0
1091.0,2096.0,6952.08,0,American Express,Retail,29.0
1090.0,2025.0,1269.56,0,Visa,Online Shopping,29.0
1078.0,2054.0,9074.24,1,Discover,Groceries,50.0
1006.0,2090.0,1154.2,1,Visa,Gas Station,50.0
1028.0,2070.0,8013.52,0,Discover,Gas Station,58.0
1042.0,2100.0,8420.12,0,Visa,Restaurant,48.0
1019.0,2022.0,2264.24,1,Discover,Gas Station,42.0
1012.0,2077.0,7521.82,0,MasterCard,Travel,64.0
1092.0,2049.0,71.13,0,Visa,Restaurant,25.0
1032.0,2028.0,1898.56,0,Discover,Restaurant,46.0
1046.0,2045.0,7007.24,1,Visa,Retail,28.0
1051.0,2027.0,1690.8,1,Visa,Restaurant,47.0
1066.0,2025.0,6473.88,1,Discover,Retail,35.0
1007.0,2087.0,6083.86,0,Discover,Online Shopping,44.0
1087.0,2074.0,6605.93,0,Visa,Gas Station,21.0
1039.0,2002.0,684.58,0,MasterCard,Retail,18.0
1034.0,2048.0,9069.97,1,Visa,Restaurant,33.0
1023.0,2047.0,5249.08,1,MasterCard,Retail,36.0
1004.0,2003.0,1253.68,1,American Express,Travel,23.0
1052.0,2039.0,5732.78,0,Discover,Retail,18.0
1058.0,2040.0,4893.44,0,Visa,Restaurant,66.0
1072.0,2065.0,52.72,0,MasterCard,Online Shopping,41.0
1096.0,2016.0,3666.76,0,Visa,Groceries,53.0
1071.0,2090.0,953.69,0,American Express,Online Shopping,68.0
1032.0,2064.0,1073.1,1,Visa,Gas Station,53.0
1013.0,2084.0,1129.53,1,Visa,Restaurant,29.0
1060.0,2059.0,4370.94,1,Discover,Online Shopping,69.0
1014.0,2053.0,5359.95,1,American Express,Travel,51.0
1018.0,2053.0,3329.83,0,American Express,Online Shopping,46.0
1016.0,2046.0,5510.51,0,American Express,Groceries,19.0
1002.0,2046.0,7306.0,1,Discover,Retail,33.0
1008.0,2070.0,8808.44,0,Discover,Online Shopping,41.0
1100.0,2055.0,5694.06,1,MasterCard,Travel,23.0
1029.0,2067.0,4642.86,0,American Express,Online Shopping,48.0
1017.0,2098.0,9728.39,1,Discover,Groceries,23.0
1026.0,2043.0,1683.12,1,MasterCard,Travel,55.0
1052.0,2015.0,6910.41,0,Visa,Online Shopping,55.0
1048.0,2023.0,3823.38,0,MasterCard,Travel,35.0
1088.0,2059.0,5172.47,1,American Express,Groceries,60.0
1081.0,2055.0,7091.21,1,MasterCard,Restaurant,65.0
1083.0,2048.0,7506.62,1,Discover,Groceries,62.0
1011.0,2023.0,7733.53,1,Visa,Gas Station,54.0
1075.0,2071.0,9172.51,1,MasterCard,Retail,46.0
1076.0,2077.0,4792.71,1,Discover,Restaurant,34.0
1034.0,2021.0,7658.22,1,Discover,Restaurant,39.0
1010.0,2070.0,6996.65,1,Discover,Restaurant,18.0
1003.0,2056.0,8582.22,1,Discover,Online Shopping,19.0
1009.0,2049.0,681.02,0,MasterCard,Restaurant,56.0
1026.0,2037.0,9791.1,1,MasterCard,Retail,48.0
1083.0,2085.0,6090.48,0,American Express,Travel,21.0
1057.0,2089.0,1554.19,0,Discover,Restaurant,45.0
1017.0,2088.0,9087.06,1,American Express,Gas Station,35.0
1012.0,2056.0,4801.12,0,Discover,Gas Station,60.0
1043.0,2082.0,1732.06,0,American Express,Online Shopping,34.0
1016.0,2037.0,5095.55,0,American Express,Restaurant,21.0
1006.0,2090.0,3323.67,1,Visa,Groceries,69.0
1060.0,2080.0,8821.86,1,Visa,Travel,62.0
1007.0,2013.0,8663.66,0,Discover,Retail,48.0
1022.0,2012.0,6576.99,0,Visa,Retail,60.0
1074.0,2014.0,9954.34,1,Discover,Restaurant,22.0
1056.0,2012.0,1389.64,1,MasterCard,Restaurant,58.0
1093.0,2084.0,7226.6,0,MasterCard,Online Shopping,29.0
1051.0,2003.0,4772.95,1,Visa,Travel,61.0
1064.0,2079.0,22.18,1,American Express,Groceries,38.0
1004.0,2053.0,1784.55,1,Discover,Groceries,32.0
1049.0,2014.0,2145.38,0,Visa,Gas Station,69.0
1088.0,2064.0,2952.51,0,Discover,Restaurant,36.0
1055.0,2096.0,1283.33,0,Visa,Restaurant,44.0
1023.0,2097.0,9266.95,1,American Express,Restaurant,24.0
1046.0,2080.0,9794.03,0,MasterCard,Restaurant,24.0
1028.0,2070.0,1361.35,0,Discover,Restaurant,38.0
1024.0,2013.0,9455.69,0,Visa,Retail,39.0
1036.0,2082.0,601.0,1,American Express,Retail,58.0
1036.0,2057.0,895.92,0,American Express,Groceries,39.0
1058.0,2065.0,2794.66,1,Discover,Travel,29.0
1020.0,2075.0,9874.16,0,Visa,Groceries,34.0
1005.0,2005.0,6551.79,0,Discover,Groceries,58.0
1079.0,2086.0,7314.11,1,American Express,Retail,19.0
1080.0,2038.0,9246.3,0,Visa,Gas Station,68.0
1079.0,2054.0,8603.94,0,American Express,Travel,26.0
1032.0,2028.0,7480.25,0,American Express,Gas Station,46.0
1083.0,2029.0,669.73,1,Visa,Travel,53.0
1038.0,2100.0,9739.64,1,American Express,Gas Station,69.0
1064.0,2059.0,9566.02,1,MasterCard,Restaurant,61.0
1053.0,2071.0,5776.97,0,Discover,Gas Station,64.0
1071.0,2049.0,7108.3,1,American Express,Retail,29.0
1062.0,2015.0,7014.0,1,American Express,Groceries,21.0
1008.0,2026.0,6734.53,1,American Express,Retail,25.0
1012.0,2061.0,7359.84,1,MasterCard,Groceries,41.0
1036.0,2016.0,7350.52,1,Discover,Retail,53.0
1050.0,2045.0,1284.53,0,American Express,Restaurant,22.0
1018.0,2060.0,6344.1,0,American Express,Gas Station,25.0
1054.0,2053.0,9786.97,0,American Express,Groceries,32.0
1026.0,2083.0,2777.21,1,Visa,Retail,19.0
1083.0,2091.0,7146.8,1,Visa,Gas Station,50.0
1068.0,2095.0,1501.18,1,MasterCard,Gas Station,59.0
1032.0,2051.0,8525.23,1,Discover,Gas Station,32.0
1081.0,2001.0,1314.54,0,Visa,Gas Station,56.0
1070.0,2048.0,4394.68,0,American Express,Travel,40.0
1003.0,2029.0,3598.16,0,Discover,Groceries,30.0
1049.0,2065.0,9304.37,1,Discover,Retail,25.0
1092.0,2037.0,6957.57,0,MasterCard,Gas Station,22.0
1046.0,2035.0,1041.32,0,Visa,Travel,67.0
1062.0,2085.0,3735.58,0,MasterCard,Groceries,45.0
1070.0,2034.0,1947.69,1,MasterCard,Travel,58.0
1063.0,2040.0,8986.13,0,Discover,Groceries,57.0
1045.0,2054.0,7595.45,0,MasterCard,Groceries,38.0
1073.0,2087.0,5038.35,0,Discover,Travel,58.0
1065.0,2031.0,4185.11,1,American Express,Retail,61.0
1042.0,2001.0,8864.5,0,MasterCard,Groceries,69.0
1050.0,2054.0,4077.51,1,American Express,Travel,25.0
1035.0,2005.0,3964.77,1,MasterCard,Restaurant,40.0
1024.0,2002.0,38.83,1,Discover,Retail,69.0
1004.0,2004.0,9843.77,0,Discover,Online Shopping,26.0
1041.0,2020.0,583.84,1,Visa,Online Shopping,27.0
1077.0,2048.0,7155.32,0,Discover,Online Shopping,66.0
1029.0,2067.0,5952.76,1,American Express,Gas Station,31.0
1004.0,2095.0,9349.68,1,Visa,Online Shopping,34.0
1100.0,2077.0,4405.3,0,American Express,Retail,38.0
1036.0,2041.0,4601.39,0,Discover,Travel,68.0
1008.0,2043.0,3984.86,1,American Express,Online Shopping,67.0
1061.0,2022.0,5849.78,0,American Express,Gas Station,21.0
1068.0,2074.0,6114.94,1,Visa,Groceries,70.0
1046.0,2056.0,2250.21,1,MasterCard,Travel,53.0
1099.0,2031.0,7681.37,0,Discover,Gas Station,54.0
1075.0,2072.0,6841.03,1,Visa,Groceries,45.0
1030.0,2051.0,6521.1,1,MasterCard,Gas Station,19.0
1021.0,2025.0,9906.78,0,American Express,Groceries,61.0
1013.0,2079.0,905.69,0,MasterCard,Online Shopping,69.0
1032.0,2083.0,6829.54,1,American Express,Travel,48.0
1085.0,2051.0,8131.42,1,MasterCard,Online Shopping,68.0
1031.0,2007.0,9783.02,1,American Express,Online Shopping,22.0
1035.0,2074.0,749.54,0,American Express,Restaurant,65.0
1069.0,2055.0,2992.39,0,American Express,Retail,31.0
1095.0,2017.0,8653.24,1,Discover,Travel,49.0
1008.0,2082.0,418.36,1,Visa,Retail,67.0
1098.0,2050.0,9449.45,1,MasterCard,Travel,42.0
1029.0,2094.0,5824.58,0,MasterCard,Retail,42.0
1074.0,2023.0,9558.31,1,Discover,Gas Station,69.0
1050.0,2052.0,2189.52,0,MasterCard,Travel,47.0
1046.0,2041.0,9441.68,0,Visa,Online Shopping,18.0
1023.0,2067.0,301.42,1,MasterCard,Online Shopping,60.0
1023.0,2021.0,2486.94,0,American Express,Groceries,53.0
1031.0,2056.0,9653.96,0,Visa,Restaurant,21.0
1076.0,2030.0,5416.71,1,American Express,Travel,42.0
1041.0,2013.0,2766.3,1,American Express,Restaurant,66.0
1095.0,2091.0,6204.69,1,Visa,Gas Station,18.0
1090.0,2017.0,3924.9,0,Visa,Travel,45.0
1046.0,2065.0,1516.85,1,American Express,Online Shopping,21.0
1076.0,2016.0,820.79,0,American Express,Groceries,39.0
1004.0,2081.0,8687.66,1,MasterCard,Restaurant,63.0
1091.0,2074.0,9389.47,1,American Express,Travel,21.0
1090.0,2051.0,4203.8,0,MasterCard,Gas Station,63.0
1046.0,2098.0,149.78,1,Discover,Restaurant,44.0
1073.0,2081.0,568.21,0,American Express,Gas Station,36.0
1073.0,2034.0,4064.57,1,Visa,Retail,19.0
1019.0,2071.0,8849.13,1,American Express,Travel,40.0
1073.0,2021.0,9688.7,0,Discover,Retail,24.0
1025.0,2042.0,4182.66,0,Visa,Groceries,23.0
1064.0,2027.0,9697.43,0,American Express,Retail,52.0
1070.0,2012.0,3938.63,1,MasterCard,Groceries,32.0
1040.0,2012.0,9540.93,0,Visa,Restaurant,29.0
1023.0,2004.0,8771.36,1,Discover,Restaurant,53.0
1063.0,2056.0,415.39,0,MasterCard,Groceries,64.0
1005.0,2002.0,2346.34,1,Discover,Retail,35.0
1012.0,2081.0,3946.07,0,Visa,Retail,19.0
1008.0,2099.0,1538.19,1,MasterCard,Groceries,70.0
1030.0,2076.0,5707.58,1,Discover,Restaurant,62.0
1078.0,2020.0,8043.78,1,MasterCard,Groceries,65.0
1029.0,2004.0,3626.89,1,MasterCard,Restaurant,24.0
1003.0,2080.0,613.84,1,American Express,Travel,60.0
1068.0,2091.0,5816.32,0,Visa,Groceries,36.0
1062.0,2070.0,7790.24,1,MasterCard,Online Shopping,64.0
1001.0,2011.0,7834.39,0,MasterCard,Travel,35.0
1043.0,2074.0,3012.03,0,Discover,Restaurant,20.0
1079.0,2049.0,371.42,1,Visa,Online Shopping,47.0
1026.0,2004.0,9653.47,1,MasterCard,Online Shopping,57.0
1017.0,2096.0,3921.25,1,MasterCard,Gas Station,19.0
1044.0,2094.0,1971.51,1,Discover,Groceries,35.0
1092.0,2017.0,3068.63,0,Discover,Online Shopping,30.0
1023.0,2059.0,7704.4,0,MasterCard,Retail,51.0
1042.0,2082.0,7175.62,0,Discover,Online Shopping,54.0
1008.0,2081.0,5679.85,1,MasterCard,Online Shopping,66.0
1003.0,2100.0,3444.46,0,MasterCard,Travel,70.0
1019.0,2046.0,3029.99,1,MasterCard,Restaurant,30.0
1076.0,2024.0,6049.14,0,Discover,Online Shopping,38.0
1091.0,2031.0,1681.08,1,MasterCard,Restaurant,32.0
1019.0,2084.0,1905.83,1,Discover,Restaurant,24.0
1100.0,2029.0,8466.63,0,Discover,Retail,47.0
1015.0,2039.0,3859.55,1,Discover,Groceries,30.0
1068.0,2025.0,4344.06,1,Discover,Travel,65.0
1047.0,2069.0,8341.89,0,American Express,Retail,27.0
1010.0,2032.0,893.71,0,Discover,Restaurant,36.0
1048.0,2093.0,9686.89,1,American Express,Gas Station,45.0
1091.0,2100.0,2564.71,0,Visa,Groceries,24.0
1085.0,2049.0,7860.45,0,American Express,Groceries,40.0
1051.0,2099.0,6657.99,1,Discover,Retail,60.0
1076.0,2034.0,9197.16,0,Discover,Retail,40.0
1013.0,2085.0,7391.05,0,Discover,Gas Station,28.0
1044.0,2007.0,9408.98,0,American Express,Travel,27.0
1039.0,2036.0,5552.5,0,MasterCard,Restaurant,36.0
1042.0,2011.0,3212.41,0,American Express,Restaurant,59.0
1018.0,2019.0,6738.33,0,American Express,Travel,63.0
1021.0,2081.0,1023.1,0,MasterCard,Online Shopping,23.0
1094.0,2003.0,5151.72,1,Visa,Groceries,22.0
1056.0,2082.0,5137.25,1,MasterCard,Retail,33.0
1082.0,2075.0,8863.98,0,Discover,Restaurant,34.0
1063.0,2014.0,402.51,1,Discover,Restaurant,23.0
1084.0,2015.0,7352.17,0,American Express,Restaurant,36.0
1041.0,2059.0,9491.94,1,Discover,Groceries,53.0
1023.0,2077.0,5945.24,0,MasterCard,Groceries,70.0
1091.0,2016.0,6875.56,1,Discover,Retail,24.0
1072.0,2014.0,989.88,1,Discover,Online Shopping,26.0
1089.0,2019.0,6231.52,0,American Express,Travel,44.0
1079.0,2037.0,4081.56,0,Visa,Travel,64.0
1046.0,2034.0,6398.31,0,American Express,Travel,53.0
1029.0,2024.0,7246.31,0,MasterCard,Gas Station,54.0
1086.0,2012.0,9075.32,0,Discover,Restaurant,26.0
1076.0,2010.0,7115.05,0,Discover,Restaurant,70.0
1023.0,2064.0,6583.57,0,Discover,Restaurant,42.0
1049.0,2047.0,5713.23,0,MasterCard,Retail,41.0
1040.0,2027.0,3808.86,1,MasterCard,Groceries,52.0
1094.0,2051.0,2213.83,1,Visa,Online Shopping,62.0
1089.0,2013.0,5601.46,0,MasterCard,Gas Station,32.0
1038.0,2063.0,8051.93,1,Visa,Restaurant,38.0
1017.0,2003.0,8874.74,1,Discover,Restaurant,58.0
1023.0,2053.0,7204.45,0,Visa,Retail,29.0
1094.0,2010.0,9624.43,0,MasterCard,Restaurant,48.0
1001.0,2063.0,2824.52,0,Visa,Gas Station,33.0
1090.0,2081.0,4614.72,0,Discover,Groceries,52.0
1074.0,2010.0,9580.38,0,Discover,Travel,31.0
1051.0,2027.0,8890.74,1,Visa,Online Shopping,64.0
1099.0,2088.0,6670.44,1,American Express,Retail,59.0
1073.0,2054.0,3653.06,0,MasterCard,Online Shopping,57.0
1005.0,2049.0,2366.14,1,American Express,Groceries,44.0
1024.0,2041.0,2462.77,1,Visa,Groceries,68.0
1078.0,2082.0,9492.86,0,MasterCard,Gas Station,50.0
1041.0,2058.0,9494.14,1,MasterCard,Gas Station,52.0
1079.0,2021.0,357.0,1,MasterCard,Restaurant,38.0
1029.0,2024.0,6898.35,1,MasterCard,Gas Station,44.0
1082.0,2039.0,784.71,1,Visa,Gas Station,19.0
1073.0,2002.0,7066.99,0,American Express,Groceries,63.0
1014.0,2023.0,3664.79,0,Visa,Gas Station,44.0
1064.0,2085.0,6687.93,0,Visa,Groceries,57.0
1019.0,2073.0,5000.09,0,Visa,Travel,35.0
1043.0,2081.0,289.61,0,Discover,Gas Station,38.0
1096.0,2078.0,9801.58,0,Discover,Travel,66.0
1010.0,2005.0,2678.09,0,American Express,Gas Station,43.0
1031.0,2016.0,8637.04,1,Visa,Travel,50.0
1045.0,2044.0,7785.84,0,MasterCard,Travel,58.0
1041.0,2045.0,3910.14,0,MasterCard,Travel,35.0
1022.0,2062.0,6901.39,1,Discover,Online Shopping,46.0
1082.0,2079.0,6754.64,1,MasterCard,Online Shopping,21.0
1012.0,2077.0,4998.8,0,Visa,Gas Station,56.0
1091.0,2070.0,7962.7,1,Visa,Gas Station,31.0
1086.0,2001.0,4019.75,1,MasterCard,Gas Station,23.0
1082.0,2021.0,7123.94,0,American Express,Retail,57.0
